"","game_id","home","away","lead_change_count","explosive_play_delta","win_prob_volatility"
"1343",401114233,"Washington","Eastern Washington",0,8,0.150030163719536
"1344",401114234,"Washington","Hawai'i",0,6,0.0816404272417714
"1345",401114235,"BYU","Washington",0,2,0.125520593741201
"1346",401114236,"Tulane","Florida International",0,12,0.168857002638553
"1347",401114237,"UAB","Alabama State",1,3,0.147127401552646
"1348",401114238,"Army","Rice",0,1,0.159093282849285
"1349",401114240,"Marshall","VMI",0,10,0.180916467940981
"1350",401114241,"North Texas","Abilene Christian",0,4,0.0519618445219074
"1351",401114242,"Old Dominion","Norfolk State",2,1,0.154166514645888
"1352",401114243,"Southern Miss","Alcorn State",0,5,0.0893059262051624
"1353",401114244,"UTEP","Houston Christian",6,2,0.170342623142139
"1354",401114245,"UTSA","Incarnate Word",0,4,0.13867671340716
"1355",401114246,"Western Kentucky","Central Arkansas",0,0,0.30013567771223
"1356",401114247,"App State","Charlotte",0,8,0.166500792907892
"1357",401114248,"Florida International","Western Kentucky",0,4,0.154216865240753
"1358",401114249,"Florida Atlantic","UCF",0,8,0.0988407913350811
"1359",401114250,"Louisiana Tech","Grambling",0,3,0.184022023705904
"1360",401114251,"Boise State","Marshall",0,7,0.300475186726778
"1361",401114252,"Middle Tennessee","Tennessee State",1,14,0.250537687204929
"1362",401114253,"SMU","North Texas",0,1,0.10785923518271
"1363",401114254,"Akron","UAB",1,6,0.251847000201169
"1364",401114255,"Charlotte","Massachusetts",0,11,0.0814462399419026
"1365",401114256,"Florida International","New Hampshire",5,3,0.166355838135341
"1366",401114257,"Ball State","Florida Atlantic",1,0,0.243705466042508
"1367",401114258,"Bowling Green","Louisiana Tech",0,2,0.177263840060212
"1368",401114259,"Marshall","Ohio",2,5,0.136495373748345
"1369",401114260,"Troy","Southern Miss",2,0,0.204320030565887
"1370",401114261,"UTSA","Army",0,6,0.108497015313836
"1371",401114262,"Louisiana Tech","Florida International",4,0,0.187420624052568
"1372",401114263,"Florida Atlantic","Wagner",0,11,0.114500823308595
"1373",401114264,"North Texas","UTSA",0,7,0.125421098055187
"1374",401114265,"UAB","South Alabama",0,4,0.113477859299716
"1375",401114266,"UTEP","Nevada",0,7,0.234898127569811
"1376",401114267,"Charlotte","Florida Atlantic",0,5,0.113954377843314
"1377",401114268,"Rice","Louisiana Tech",1,2,0.141030658851016
"1378",401114269,"Marshall","Cincinnati",0,1,0.0881238308811113
"1379",401114270,"North Texas","Houston",0,0,0.127350564510199
"1380",401114271,"Old Dominion","East Carolina",0,1,0.154709888790931
"1381",401114272,"Southern Miss","UTEP",0,4,0.10035701815674
"1382",401114273,"Western Kentucky","UAB",0,1,0.190303558248994
"1383",401114274,"Florida International","Massachusetts",0,10,0.147981559958489
"1384",401114275,"Middle Tennessee","Marshall",0,6,0.157800250580823
"1385",401114276,"Old Dominion","Western Kentucky",0,5,0.215491218628971
"1386",401114277,"UAB","Rice",0,5,0.279900782580027
"1387",401114278,"UTEP","UTSA",0,4,0.107184368631898
"1388",401114279,"Florida International","Charlotte",3,4,0.217484504685607
"1389",401114280,"Florida Atlantic","Middle Tennessee",3,7,0.227919170919878
"1390",401114281,"Louisiana Tech","Massachusetts",0,10,0.0892597886418694
"1391",401114282,"Southern Miss","North Texas",4,3,0.199112248297479
"1392",401114283,"Marshall","Old Dominion",0,5,0.14004353130259
"1393",401114284,"UTSA","UAB",0,6,0.131519615704249
"1394",401114285,"Western Kentucky","Army",0,6,0.138323188711734
"1395",401114286,"Western Kentucky","Charlotte",0,2,0.225765747633724
"1396",401114287,"Florida International","UTEP",2,2,0.179122763770009
"1397",401114288,"Florida Atlantic","Marshall",5,0,0.199797911448253
"1398",401114289,"Louisiana Tech","Southern Miss",1,2,0.274699763418174
"1399",401114290,"North Texas","Middle Tennessee",2,1,0.186711703079277
"1400",401114291,"UAB","Old Dominion",0,3,0.0923134079662658
"1401",401114292,"UTSA","Rice",5,0,0.145794093418713
"1402",401114293,"Charlotte","North Texas",1,2,0.161119332218182
"1403",401114294,"Middle Tennessee","Florida International",1,2,0.218862575377679
"1404",401114295,"Old Dominion","Florida Atlantic",0,7,0.135273684480972
"1405",401114296,"UTEP","Louisiana Tech",0,4,0.180656950405743
"1406",401114297,"Marshall","Western Kentucky",0,3,0.15395392579445
"1407",401114298,"Rice","Southern Miss",0,7,0.173883967370255
"1408",401114299,"Charlotte","Middle Tennessee",0,3,0.201672263523001
"1409",401114300,"Florida International","Old Dominion",1,4,0.172794263189631
"1410",401114301,"Western Kentucky","Florida Atlantic",0,0,0.310698383764096
"1411",401114302,"Rice","Marshall",2,0,0.182548077306898
"1412",401114303,"North Texas","UTEP",0,5,0.0606390950005647
"1413",401114304,"UTEP","Charlotte",0,1,0.269127170767106
"1414",401114305,"Florida Atlantic","Florida International",0,10,0.153785746307605
"1415",401114306,"Louisiana Tech","North Texas",1,5,0.178205958072073
"1416",401114307,"Old Dominion","UTSA",1,2,0.228864205531666
"1417",401114308,"Southern Miss","UAB",0,4,0.150983120869156
"1418",401114309,"Marshall","Louisiana Tech",1,7,0.290435975403743
"1419",401114310,"Middle Tennessee","Rice",0,2,0.11967014275191
"1420",401114311,"UTSA","Southern Miss",0,2,0.207655724592447
"1421",401114312,"UAB","UTEP",0,1,0.133393588756985
"1422",401114313,"Charlotte","Marshall",1,6,0.244570475609559
"1423",401114314,"UTSA","Florida Atlantic",0,1,0.141165854771514
"1424",401114315,"UAB","Louisiana Tech",2,0,0.207166378454372
"1425",401114316,"Middle Tennessee","Old Dominion",0,3,0.141161199168613
"1426",401114317,"Rice","North Texas",0,1,0.123693606673864
"1427",401114318,"Southern Miss","Western Kentucky",0,3,0.183156810150176
"1428",401114319,"New Mexico State","UTEP",7,8,0.208483278852915
"1429",401114320,"Old Dominion","Charlotte",0,3,0.143412237022776
"1430",401114321,"Marshall","Florida International",5,1,0.162066994396905
"1431",401114322,"Florida Atlantic","Southern Miss",0,5,0.141753931258445
"1432",401114323,"Louisiana Tech","UTSA",3,2,0.161812191054799
"1433",401114324,"Western Kentucky","Middle Tennessee",3,1,0.225273987974417
"1434",401114325,"North Texas","UAB",5,0,0.201172529357737
"1435",401114326,"UTEP","Rice",2,2,0.165071130420652
"1436",401114327,"Army","Morgan State",0,4,0.203559008471084
"1437",401114328,"Army","Tulane",0,6,0.186861675702057
"1438",401114329,"Georgia State","Army",1,1,0.184187020011377
"1439",401114330,"Army","San José State",0,3,0.132514630231531
"1440",401114331,"Air Force","Army",4,3,0.165321819207951
"1441",401114332,"Army","Massachusetts",0,6,0.140021704316287
"1442",401114333,"Army","VMI",1,7,0.188719381008947
"1443",401114334,"Hawai'i","Army",0,2,0.261765137280595
"1444",401114335,"Navy","Army",0,8,0.258892017404493
"1445",401114336,"Notre Dame","New Mexico",0,10,0.121278922610624
"1446",401114337,"Notre Dame","Bowling Green",0,16,0.131617592507065
"1447",401114338,"Notre Dame","Navy",0,3,0.127003340565658
"1448",401114339,"New Mexico State","San Diego State",0,2,0.128499871225157
"1449",401114340,"New Mexico","New Mexico State",2,4,0.223790944113989
"1450",401114341,"New Mexico State","Fresno State",0,4,0.135662556483246
"1451",401114342,"New Mexico State","Liberty",0,6,0.142426896080898
"1452",401114343,"Central Michigan","New Mexico State",0,2,0.115490138643258
"1453",401114344,"Georgia Southern","New Mexico State",0,2,0.232368372827034
"1454",401114345,"New Mexico State","Incarnate Word",0,12,0.149631505694129
"1455",401114346,"Liberty","New Mexico State",0,0,0.140192413411482
"1456",401114347,"Louisiana","Liberty",0,4,0.278138749475043
"1457",401114348,"Liberty","Buffalo",0,2,0.128291152310648
"1458",401114349,"Liberty","Hampton",0,5,0.0919337591132584
"1459",401114350,"Liberty","New Mexico",0,2,0.179314931714208
"1460",401114351,"Liberty","Maine",0,2,0.112736485683821
"1461",401114352,"Massachusetts","Liberty",0,14,0.12969682417701
"1462",401114353,"BYU","Liberty",0,0,0.203075510550995
"1463",401114354,"Massachusetts","Southern Illinois",3,5,0.270289460612144
"1464",401114355,"Massachusetts","Coastal Carolina",0,8,0.150339467465186
"1465",401114356,"Massachusetts","Akron",0,3,0.217742078583262
"1466",401114357,"Massachusetts","UConn",0,5,0.149775277200022
"1467",401114358,"Massachusetts","BYU",0,10,0.151320992243016
"1468",401116697,"East Carolina","William & Mary",0,5,0.146415782592338
"1469",401117213,"Toledo","BYU",1,2,0.196630655601326
"1470",401117214,"South Florida","BYU",5,8,0.237685988428153
"1471",401117215,"BYU","Boise State",1,2,0.235853012421517
"1472",401117216,"Utah State","BYU",0,8,0.167343886844314
"1473",401117217,"BYU","Idaho State",0,11,0.157403780074742
"1474",401117218,"San Diego State","BYU",1,4,0.2470643352899
"1475",401117493,"San José State","Northern Colorado",0,1,0.114042306061898
"1476",401117494,"Air Force","Colgate",0,6,0.131989515796258
"1477",401117495,"New Mexico","Sam Houston",2,5,0.182402295010008
"1478",401117496,"San Diego State","Weber State",0,3,0.144172369736583
"1479",401117497,"UNLV","Southern Utah",0,4,0.182492118237079
"1480",401117498,"Colorado State","Western Illinois",0,7,0.099195804259928
"1481",401117499,"Utah State","Stony Brook",0,16,0.134325146997131
"1482",401117500,"Texas State","Wyoming",1,4,0.30057472128668
"1483",401117501,"San José State","Tulsa",0,7,0.132526829493613
"1484",401117502,"UNLV","Arkansas State",0,2,0.110396279422716
"1485",401117503,"Boise State","Portland State",1,9,0.16319377545773
"1486",401117504,"Wyoming","Idaho",1,4,0.186787315479947
"1487",401117505,"Nevada","Weber State",1,7,0.20658338271872
"1488",401117506,"Boise State","Air Force",1,1,0.214996521673697
"1489",401117507,"Colorado State","Toledo",1,3,0.21259501137118
"1490",401117508,"San Diego State","Utah State",1,5,0.191209196028048
"1491",401117509,"Tulsa","Wyoming",2,4,0.252117979884044
"1492",401117510,"Fresno State","Sacramento State",0,12,0.124595901311306
"1493",401117511,"Hawai'i","Central Arkansas",0,7,0.128745819961684
"1494",401117512,"Air Force","San José State",0,3,0.26342196654599
"1495",401117513,"Utah State","Colorado State",1,1,0.202231987576402
"1496",401117514,"Wyoming","UNLV",3,4,0.205118805344554
"1497",401117515,"Nevada","Hawai'i",0,7,0.150644558574929
"1498",401117516,"Navy","Air Force",3,1,0.217524715335218
"1499",401117517,"UNLV","Boise State",0,4,0.104147614280257
"1500",401117518,"Colorado State","San Diego State",0,1,0.168194439295938
"1501",401117519,"San José State","New Mexico",0,0,0.172380433987642
"1502",401117520,"Air Force","Fresno State",3,4,0.267972113214826
"1503",401117521,"Boise State","Hawai'i",0,1,0.110691381930755
"1504",401117522,"New Mexico","Colorado State",1,4,0.228288771516455
"1505",401117523,"San Diego State","Wyoming",4,1,0.216678527079561
"1506",401117524,"Nevada","San José State",0,1,0.134201198552796
"1507",401117525,"Hawai'i","Air Force",1,2,0.162943790677572
"1508",401117526,"Wyoming","New Mexico",0,2,0.157588871277757
"1509",401117527,"Utah State","Nevada",1,1,0.172893639278288
"1510",401117528,"Fresno State","UNLV",3,2,0.202046431211742
"1511",401117529,"San José State","San Diego State",0,2,0.176648373354973
"1512",401117530,"Air Force","Utah State",0,7,0.18310949188974
"1513",401117531,"Fresno State","Colorado State",2,4,0.167791543833476
"1514",401117532,"New Mexico","Hawai'i",0,3,0.123272454853087
"1515",401117533,"Wyoming","Nevada",0,8,0.0827597795463512
"1516",401117534,"UNLV","San Diego State",0,0,0.133224740662085
"1517",401117535,"San José State","Boise State",3,2,0.217748711319851
"1518",401117536,"Nevada","New Mexico",0,3,0.217030515589766
"1519",401117537,"Hawai'i","Fresno State",0,3,0.258928719486963
"1520",401117538,"Colorado State","UNLV",0,0,0.0535152226190861
"1521",401117540,"Fresno State","Utah State",2,1,0.192329241007866
"1522",401117541,"Boise State","Wyoming",0,2,0.199799243079215
"1523",401117542,"San Diego State","Nevada",0,2,0.13181815132472
"1524",401117543,"Hawai'i","San José State",7,2,0.187306904386888
"1525",401117544,"Colorado State","Air Force",1,3,0.296896249983518
"1526",401117545,"Boise State","New Mexico",0,5,0.0731929818933728
"1527",401117546,"Utah State","Wyoming",0,3,0.212542793482892
"1528",401117547,"San Diego State","Fresno State",0,4,0.189390770482834
"1529",401117548,"UNLV","Hawai'i",0,3,0.257595868293891
"1530",401117549,"Utah State","Boise State",0,7,0.155265102454863
"1531",401117550,"Wyoming","Colorado State",0,1,0.154231174878657
"1532",401117551,"Fresno State","Nevada",0,0,0.24296027259954
"1533",401117552,"Hawai'i","San Diego State",0,6,0.108862694555604
"1534",401117553,"UNLV","San José State",4,2,0.229941739880876
"1535",401117554,"Colorado State","Boise State",0,4,0.191211035545311
"1536",401117555,"New Mexico","Utah State",0,3,0.182580793788712
"1537",401117556,"Air Force","Wyoming",0,0,0.148745125567609
"1538",401117557,"San José State","Fresno State",1,6,0.155800351533297
"1539",401117558,"Nevada","UNLV",1,5,0.186045358380452
"1540",401117853,"UCF","Florida A&M",0,17,0.116416740788659
"1541",401117854,"Cincinnati","UCLA",0,4,0.154074839582168
"1542",401117855,"UConn","Wagner",0,6,0.131749326639921
"1543",401117856,"South Florida","Wisconsin",0,8,0.125841487314656
"1544",401117857,"Navy","Holy Cross",0,6,0.125238597467505
"1545",401117858,"Arkansas State","SMU",2,1,0.235725717619404
"1546",401117859,"Temple","Bucknell",0,10,0.123691639120727
"1547",401117860,"East Carolina","Gardner-Webb",0,11,0.107088996490187
"1548",401117861,"Houston","Prairie View A&M",0,1,0.123938747889329
"1549",401117862,"Memphis","Southern",1,5,0.210954484538935
"1550",401117863,"Cincinnati","Miami (OH)",1,7,0.305664773476115
"1551",401117864,"Navy","East Carolina",0,7,0.111198725021641
"1552",401117865,"South Alabama","Memphis",0,4,0.151362279446234
"1553",401117866,"South Florida","South Carolina State",1,2,0.207152485420129
"1554",401117867,"SMU","Texas State",0,9,0.140250734625712
"1555",401117868,"Tulane","Missouri State",0,9,0.124195469194014
"1556",401117869,"Tulane","Houston",0,1,0.188902955331063
"1557",401117870,"Buffalo","Temple",1,6,0.278580901241191
"1558",401117871,"Memphis","Navy",1,0,0.262773006485282
"1559",401117872,"UCF","UConn",0,4,0.095686118992895
"1560",401117873,"South Florida","SMU",0,4,0.14347208126733
"1561",401117874,"East Carolina","Temple",1,2,0.259328194774485
"1562",401117875,"Cincinnati","UCF",3,3,0.240114389465861
"1563",401117876,"UConn","South Florida",0,5,0.171399903204719
"1564",401117877,"UL Monroe","Memphis",0,3,0.129081547445473
"1565",401117878,"SMU","Tulsa",1,0,0.220766644304083
"1566",401117879,"Houston","Cincinnati",0,2,0.0997960284805959
"1567",401117880,"Tulane","UConn",0,8,0.150242954561645
"1568",401117881,"Temple","Memphis",0,5,0.14324470866743
"1569",401117882,"Tulsa","Navy",1,5,0.20900891674361
"1570",401117883,"Navy","South Florida",0,4,0.180089096138872
"1571",401117884,"UCF","East Carolina",0,0,0.133466596235148
"1572",401117885,"Cincinnati","Tulsa",0,1,0.122100263699295
"1573",401117886,"UConn","Houston",2,1,0.19452214803848
"1574",401117887,"SMU","Temple",0,7,0.0965795173599474
"1575",401117888,"Memphis","Tulane",1,5,0.187550945088825
"1576",401117889,"Houston","SMU",0,6,0.131040295809849
"1577",401117890,"Navy","Tulane",0,2,0.163273990213658
"1578",401117891,"Temple","UCF",0,10,0.201568843097446
"1579",401117892,"East Carolina","South Florida",0,9,0.251370271819285
"1580",401117893,"Tulsa","Memphis",2,4,0.221554619464288
"1581",401117894,"UConn","Navy",0,11,0.17767188779305
"1582",401117895,"UCF","Houston",3,1,0.308205237288113
"1583",401117896,"East Carolina","Cincinnati",1,6,0.251078140112543
"1584",401117897,"Memphis","SMU",2,1,0.211361272925684
"1585",401117898,"Tulane","Tulsa",1,3,0.15122021575698
"1586",401117899,"South Florida","Temple",0,1,0.190641356123875
"1587",401117900,"Tulsa","UCF",0,0,0.233961295692969
"1588",401117901,"Cincinnati","UConn",0,10,0.115759486804139
"1589",401117902,"SMU","East Carolina",0,0,0.138747190477358
"1590",401117903,"South Florida","Cincinnati",0,4,0.218916209774013
"1591",401117904,"Houston","Memphis",1,14,0.305851706457495
"1592",401117905,"Temple","Tulane",0,1,0.143075435230764
"1593",401117906,"Tulane","UCF",0,3,0.160704011802885
"1594",401117907,"Cincinnati","Temple",0,2,0.156415576445257
"1595",401117908,"UConn","East Carolina",3,0,0.211971813950863
"1596",401117909,"South Florida","Memphis",1,9,0.27418954587621
"1597",401117910,"Tulsa","Houston",0,1,0.250131737629164
"1598",401117911,"Navy","SMU",2,9,0.225090898928414
"1599",401117912,"UCF","South Florida",0,5,0.123307790962281
"1600",401117913,"Memphis","Cincinnati",0,1,0.132679382148172
"1601",401117914,"Temple","UConn",1,4,0.364978685671285
"1602",401117915,"East Carolina","Tulsa",1,5,0.205826346096183
"1603",401117916,"Houston","Navy",0,1,0.210521274900855
"1604",401117917,"SMU","Tulane",0,3,0.169172113528575
"1605",401119253,"Central Michigan","UAlbany",0,8,0.160143376286606
"1606",401119254,"Bowling Green","Morgan State",0,14,0.121765232996133
"1607",401119255,"Buffalo","Robert Morris",0,4,0.105493678133981
"1608",401119256,"Coastal Carolina","Eastern Michigan",1,0,0.299981923425852
"1609",401119257,"Northern Illinois","Illinois State",0,4,0.190211491724356
"1610",401119258,"Western Michigan","Monmouth",0,8,0.115726810169417
"1611",401119259,"Ohio","Rhode Island",0,5,0.151597113471355
"1612",401119260,"Ball State","Fordham",0,6,0.261692937559398
"1613",401119261,"Kent State","Kennesaw State",2,5,0.168978358421235
"1614",401119262,"Miami (OH)","Tennessee Tech",0,0,0.136353657637375
"1615",401119263,"Central Michigan","Akron",0,3,0.171507581196765
"1616",401119264,"Western Michigan","Georgia State",0,8,0.131271515283293
